      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
   1243,    21732,      11668,        15,     11211,           0,         15
   1244,    21737,      11676,         0,     11213,           0,         15
   1245,    21769,      11692,        15,     11221,           0,          4
   1246,    21813,      11711,         0,     11259,           0,         17
   1247,    21797,      11688,        45,     11271,           0,         25
   1248,    21842,      11729,        28,     11249,           0,         11
   1249,    21853,      11720,        13,     11256,           0,          5
   1250,    21866,      11718,        11,     11252,           0,         13
   1251,    21894,      11741,        14,     11270,           0,          2
   1252,    21914,      11748,        14,     11297,           0,          0
   1253,    21942,      11776,        15,     11306,           0,         15
   1254,    21974,      11792,         0,     11321,           0,         18
   1255,    21995,      11805,        12,     11326,           0,         15
   1256,    22001,      11800,        16,     11351,           0,         15
   1257,    22078,      11853,        31,     11362,           0,          0
   1258,    22057,      11845,        15,     11373,           0,          0
   1259,    22087,      11840,         5,     11388,           0,          0
   1260,    22106,      11855,        15,     11419,           0,         15
   1261,    22123,      11885,        15,     11408,           0,          0
   1262,    22142,      11889,        15,     11419,           0,         15
   1263,    22170,      11894,        16,     11418,           0,          0
   1264,    22183,      11879,        15,     11436,           0,         15
   1265,    22175,      11900,        15,     11446,           0,          0
   1266,    22214,      11911,        15,     11462,           0,          0
   1267,    22243,      11946,         0,     11460,           0,         15
   1268,    22244,      11927,         9,     11463,           0,         15
   1269,    22265,      11928,         0,     11467,           0,         15
   1270,    22285,      11959,        10,     11473,           0,         10
   1271,    22300,      11949,        11,     11533,           0,          9
   1272,    22290,      11948,        11,     11504,           0,          9
   1273,    22347,      12011,        40,     11523,           0,         31
   1274,    22351,      11982,        33,     11551,           0,         14
   1275,    22397,      12034,        15,     11567,           0,         15
   1276,    22391,      12009,         0,     11538,           0,         15
   1277,    22424,      12028,        15,     11551,           0,          8
   1278,    22438,      12019,         7,     11583,           0,         15
   1279,    22455,      12026,         0,     11595,           0,         15
