    n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
 6056,          8715,            2662,              0,           ,             ,            
 6057,          8716,            2662,              0,           ,             ,            
 6058,          8717,            2662,              0,           ,             ,            
 6059,          8718,            2662,              0,           ,             ,            
 6060,          8719,            2662,             18,           ,             ,            
 6061,          8720,            2662,              0,           ,             ,            
 6062,          8721,            2662,              0,           ,             ,            
 6063,          8723,            2663,              0,           ,             ,            
 6064,          8724,            2663,              0,           ,             ,            
 6065,          8727,            2665,             15,           ,             ,            
 6066,          8728,            2665,              0,           ,             ,            
 6067,          8729,            2665,             15,           ,             ,            
 6068,          8730,            2665,              0,           ,             ,            
 6069,          8731,            2665,              0,           ,             ,            
 6070,          8732,            2665,             15,           ,             ,            
 6071,          8733,            2665,              0,           ,             ,            
 6072,          8736,            2667,             15,           ,             ,            
 6073,          8737,            2667,              4,           ,             ,            
 6074,          8738,            2667,             10,           ,             ,            
 6075,          8739,            2667,              3,           ,             ,            
 6076,          8740,            2667,              6,           ,             ,            
 6077,          8741,            2667,              5,           ,             ,            
 6078,          8742,            2667,              1,           ,             ,            
 6079,          8743,            2667,              9,           ,             ,            
 6080,          8745,            2668,              0,           ,             ,            
 6081,          8746,            2668,              9,           ,             ,            
 6082,          8748,            2669,              0,           ,             ,            
 6083,          8753,            2673,              0,           ,             ,            
 6084,          8754,            2673,             10,           ,             ,            
 6085,          8755,            2673,              0,           ,             ,            
 6086,          8756,            2673,              0,           ,             ,            
 6087,          8757,            2673,              0,           ,             ,            
 6088,          8758,            2673,              0,           ,             ,            
 6089,          8759,            2673,             15,           ,             ,            
 6090,          8762,            2675,              0,           ,             ,            
 6091,          8765,            2677,             16,           ,             ,            
 6092,          8766,            2677,              0,           ,             ,            
 6093,          8767,            2677,              0,           ,             ,            
 6094,          8768,            2677,             15,           ,             ,            
 6095,          8769,            2677,              0,           ,             ,            
 6096,          8770,            2677,             15,           ,             ,            
 6097,          8771,            2677,              0,           ,             ,            
 6098,          8772,            2677,              0,           ,             ,            
 6099,          8774,            2678,              0,           ,             ,            
 6100,          8775,            2678,              0,           ,             ,            
 6101,          8776,            2678,             15,           ,             ,            
 6102,          8778,            2679,              0,           ,             ,            
 6103,          8781,            2681,              0,           ,             ,            
 6104,          8783,            2682,              0,           ,             ,            
 6105,          8786,            2684,              0,           ,             ,            
 6106,          8787,            2684,             15,           ,             ,            
 6107,          8788,            2684,              5,           ,             ,            
 6108,          8789,            2684,              0,           ,             ,            
 6109,          8790,            2684,              0,           ,             ,            
 6110,          8791,            2684,              0,           ,             ,            
 6111,          8792,            2684,             15,           ,             ,            
 6112,          8795,            2686,              0,           ,             ,            
 6113,          8797,            2687,             15,           ,             ,            
 6114,          8798,            2687,              0,           ,             ,            
 6115,          8799,            2687,              0,           ,             ,            
 6116,          8800,            2687,             15,           ,             ,            
 6117,          8802,            2688,              0,           ,             ,            
 6118,          8804,            2689,             15,           ,             ,            
 6119,          8807,            2691,              0,           ,             ,            
 6120,          8810,            2693,              0,           ,             ,            
 6121,          8811,            2693,             15,           ,             ,            
 6122,          8812,            2693,              0,           ,             ,            
 6123,          8813,            2693,              4,           ,             ,            
 6124,          8814,            2693,              0,           ,             ,            
 6125,          8815,            2693,             15,           ,             ,            
 6126,          8816,            2693,              0,           ,             ,            
 6127,          8817,            2693,              0,           ,             ,            
 6128,          8819,            2694,              0,           ,             ,            
 6129,          8820,            2694,              0,           ,             ,            
 6130,          8821,            2694,             15,           ,             ,            
 6131,          8823,            2695,              0,           ,             ,            
 6132,          8825,            2696,             15,           ,             ,            
 6133,          8826,            2696,              0,           ,             ,            
 6134,          8827,            2696,              0,           ,             ,            
 6135,          8828,            2696,             15,           ,             ,            
 6136,          8830,            2697,              0,           ,             ,            
 6137,          8831,            2697,             17,           ,             ,            
 6138,          8832,            2697,              0,           ,             ,            
 6139,          8833,            2697,              0,           ,             ,            
 6140,          8836,            2699,              0,           ,             ,            
 6141,          8837,            2699,              0,           ,             ,            
 6142,          8838,            2699,             15,           ,             ,            
 6143,          8840,            2700,              0,           ,             ,            
 6144,          8842,            2701,             15,           ,             ,            
 6145,          8843,            2701,              0,           ,             ,            
 6146,          8844,            2701,              0,           ,             ,            
 6147,          8845,            2701,              0,           ,             ,            
 6148,          8846,            2701,              0,           ,             ,            
 6149,          8847,            2701,             15,           ,             ,            
 6150,          8848,            2701,              7,           ,             ,            
 6151,          8850,            2702,              8,           ,             ,            
 6152,          8852,            2703,              0,           ,             ,            
 6153,          8853,            2703,              4,           ,             ,            
 6154,          8854,            2703,              0,           ,             ,            
 6155,          8855,            2703,              1,           ,             ,            
 6156,          8858,            2705,              9,           ,             ,            
 6157,          8862,            2708,              0,           ,             ,            
 6158,          8867,            2712,             10,           ,             ,            
 6159,          8868,            2712,              0,           ,             ,            
 6160,          8869,            2712,              0,           ,             ,            
 6161,          8871,            2713,             10,           ,             ,            
 6162,          8874,            2715,              0,           ,             ,            
 6163,          8878,            2718,             15,           ,             ,            
 6164,          8882,            2721,              0,           ,             ,            
 6165,          8883,            2721,              0,           ,             ,            
 6166,          8884,            2721,              0,           ,             ,            
 6167,          8886,            2722,              0,           ,             ,            
 6168,          8887,            2722,              3,           ,             ,            
 6169,          8888,            2722,              0,           ,             ,            
 6170,          8890,            2723,             15,           ,             ,            
 6171,          8891,            2723,              0,           ,             ,            
 6172,          8892,            2723,              0,           ,             ,            
 6173,          8894,            2724,             15,           ,             ,            
 6174,          8895,            2724,              0,           ,             ,            
 6175,          8896,            2724,             15,           ,             ,            
 6176,          8897,            2724,              0,           ,             ,            
 6177,          8898,            2724,             15,           ,             ,            
 6178,          8899,            2724,              0,           ,             ,            
 6179,          8900,            2724,              0,           ,             ,            
 6180,          8901,            2724,             15,           ,             ,            
 6181,          8902,            2724,              0,           ,             ,            
 6182,          8904,            2725,             15,           ,             ,            
 6183,          8907,            2727,              0,           ,             ,            
 6184,          8910,            2729,              0,           ,             ,            
 6185,          8911,            2729,              0,           ,             ,            
 6186,          8912,            2729,              0,           ,             ,            
 6187,          8913,            2729,             15,           ,             ,            
 6188,          8914,            2729,              0,           ,             ,            
 6189,          8915,            2729,             15,           ,             ,            
 6190,          8916,            2729,              0,           ,             ,            
 6191,          8918,            2730,              0,           ,             ,            
 6192,          8920,            2731,              0,           ,             ,            
 6193,          8921,            2731,              0,           ,             ,            
 6194,          8922,            2731,             15,           ,             ,            
 6195,          8923,            2731,              0,           ,             ,            
 6196,          8924,            2731,             15,           ,             ,            
 6197,          8925,            2731,              0,           ,             ,            
 6198,          8926,            2731,              9,           ,             ,            
 6199,          8927,            2731,              6,           ,             ,            
 6200,          8930,            2733,              0,           ,             ,            
 6201,          8931,            2733,             15,           ,             ,            
 6202,          8932,            2733,              0,           ,             ,            
 6203,          8933,            2733,              0,           ,             ,            
 6204,          8934,            2733,              0,           ,             ,            
 6205,          8936,            2734,              0,           ,             ,            
 6206,          8938,            2735,             15,           ,             ,            
 6207,          8940,            2736,              0,           ,             ,            
 6208,          8941,            2736,             15,           ,             ,            
 6209,          8942,            2736,              0,           ,             ,            
 6210,          8944,            2737,             15,           ,             ,            
 6211,          8947,            2739,              0,           ,             ,            
 6212,          8950,            2741,              0,           ,             ,            
 6213,          8951,            2741,             15,           ,             ,            
 6214,          8952,            2741,              0,           ,             ,            
 6215,          8953,            2741,             15,           ,             ,            
 6216,          8954,            2741,              0,           ,             ,            
 6217,          8957,            2743,              0,           ,             ,            
 6218,          8961,            2746,              0,           ,             ,            
 6219,          8962,            2746,              0,           ,             ,            
 6220,          8963,            2746,             15,           ,             ,            
 6221,          8965,            2747,              0,           ,             ,            
 6222,          8967,            2748,             15,           ,             ,            
 6223,          8969,            2749,              0,           ,             ,            
 6224,          8971,            2750,             15,           ,             ,            
 6225,          8972,            2750,              0,           ,             ,            
 6226,          8973,            2750,              0,           ,             ,            
