      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    233,     3086,       1765,         2,       931,           0,          0
    234,     3098,       1769,         0,       938,           0,          0
    235,     3114,       1777,         0,       941,           0,          0
    236,     3129,       1791,         0,       950,           0,          0
    237,     3143,       1797,         0,       959,           0,          0
    238,     3157,       1802,         0,       963,           0,          0
    239,     3172,       1815,        13,       965,           0,          0
    240,     3191,       1824,         0,       988,           0,          0
    241,     3206,       1831,         0,       991,           0,          0
    242,     3218,       1843,         0,       989,           0,          0
    243,     3234,       1849,         0,       993,           0,          0
    244,     3250,       1858,         0,      1000,           0,          0
    245,     3265,       1861,         0,      1008,           0,          0
    246,     3283,       1879,        15,      1014,           0,          1
    247,     3301,       1891,         0,      1017,           0,          0
    248,     3313,       1889,         0,      1026,           0,          0
    249,     3332,       1897,         0,      1030,           0,          0
    250,     3346,       1915,         0,      1026,           0,          0
    251,     3365,       1923,         0,      1036,           0,          0
    252,     3376,       1927,         0,      1051,           0,          0
    253,     3398,       1940,        15,      1055,           0,          0
    254,     3412,       1951,         0,      1056,           0,          0
    255,     3427,       1955,         0,      1064,           0,          0
    256,     3448,       1963,         0,      1073,           0,          0
    257,     3460,       1976,         0,      1074,           0,          0
    258,     3479,       1978,         0,      1079,           0,          0
    259,     3499,       1987,         0,      1081,           0,          0
    260,     3517,       2000,         0,      1083,           0,          0
    261,     3537,       2010,         0,      1086,           0,          0
    262,     3549,       2019,         0,      1093,           0,          0
    263,     3573,       2032,         0,      1093,           0,          0
    264,     3589,       2040,         0,      1093,           0,          0
    265,     3606,       2052,         0,      1095,           0,         15
    266,     3623,       2064,         0,      1105,           0,          0
    267,     3641,       2072,         0,      1111,           0,          0
    268,     3659,       2085,         0,      1108,           0,          0
    269,     3676,       2091,         0,      1116,           0,          0
    270,     3691,       2100,         0,      1119,           0,          0
    271,     3710,       2110,         0,      1123,           0,         15
    272,     3729,       2121,         0,      1132,           0,          0
    273,     3746,       2125,         0,      1136,           0,          0
    274,     3764,       2134,         8,      1135,           0,          0
    275,     3776,       2148,         0,      1138,           0,          0
    276,     3793,       2159,         0,      1147,           0,          0
    277,     3813,       2166,         8,      1147,           0,          0
    278,     3833,       2181,         0,      1147,           0,          0
    279,     3850,       2183,         0,      1152,           0,          0
    280,     3872,       2200,         0,      1158,           0,          0
    281,     3891,       2210,         0,      1161,           0,          0
    282,     3905,       2223,         0,      1177,           0,          0
    283,     3922,       2223,        15,      1178,           0,          0
    284,     3939,       2235,         0,      1182,           0,          0
    285,     3958,       2246,         0,      1185,           0,          0
    286,     3974,       2255,         0,      1191,           0,          0
    287,     3993,       2262,         0,      1197,           0,          0
    288,     4012,       2274,        15,      1202,           0,          0
    289,     4026,       2282,         0,      1204,           0,          0
    290,     4044,       2290,         0,      1206,           0,          0
    291,     4065,       2300,         0,      1210,           0,          0
    292,     4080,       2313,         0,      1225,           0,          0
    293,     4097,       2317,         0,      1232,           0,         15
    294,     4115,       2333,         0,      1232,           0,          0
    295,     4129,       2343,         0,      1234,           0,          0
    296,     4143,       2347,         0,      1228,           0,          0
    297,     4165,       2360,         0,      1227,           0,          0
    298,     4183,       2371,         0,      1246,           0,          0
    299,     4203,       2379,        15,      1246,           0,          0
    300,     4218,       2393,         0,      1248,           0,          0
    301,     4236,       2405,         0,      1256,           0,          0
    302,     4251,       2409,         0,      1263,           0,          0
    303,     4268,       2416,         0,      1272,           0,          0
    304,     4290,       2427,        15,      1272,           0,          0
    305,     4309,       2438,         0,      1275,           0,          0
    306,     4323,       2446,         0,      1283,           0,          0
    307,     4344,       2457,         0,      1289,           0,          0
    308,     4361,       2471,         0,      1295,           0,          0
    309,     4379,       2477,        14,      1299,           0,          2
    310,     4395,       2486,         0,      1305,           0,          0
    311,     4417,       2500,         0,      1307,           0,          0
    312,     4436,       2510,         0,      1316,           0,          0
    313,     4453,       2516,         0,      1321,           0,          0
    314,     4467,       2529,         0,      1330,           0,          0
