    n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
 1739,    32184,      17240,        17,     16548,           0,         15
 1740,    32234,      17295,        31,     16544,           0,          0
 1741,    32220,      17244,        31,     16566,           0,          0
 1742,    32219,      17251,        35,     16576,           0,         11
 1743,    32261,      17290,        16,     16589,           0,         15
 1744,    32264,      17280,        15,     16596,           0,         15
 1745,    32237,      17265,        17,     16599,           0,         18
 1746,    32305,      17311,        16,     16628,           0,         12
 1747,    32330,      17312,        24,     16639,           0,         15
 1748,    32331,      17316,         7,     16618,           0,         14
 1749,    32385,      17359,        15,     16616,           0,          0
 1750,    32405,      17355,        15,     16682,           0,         10
 1751,    32405,      17349,        19,     16692,           0,          5
 1752,    32392,      17347,        12,     16678,           0,          0
 1753,    32452,      17375,        15,     16699,           0,         15
 1754,    32480,      17394,        28,     16688,           0,          3
 1755,    32494,      17403,        15,     16720,           0,         15
 1756,    32521,      17419,        15,     16730,           0,         15
 1757,    32529,      17431,        15,     16750,           0,         19
 1758,    32531,      17445,        28,     16726,           0,         15
 1759,    32578,      17443,        31,     16713,           0,         16
 1760,    32601,      17455,        15,     16771,           0,         15
 1761,    32613,      17467,        15,     16780,           0,         15
 1762,    32633,      17471,        15,     16778,           0,         17
 1763,    32632,      17481,        14,     16801,           0,         15
 1764,    32713,      17508,        15,     16797,           0,         15
 1765,    32717,      17545,        15,     16806,           0,         15
 1766,    32730,      17533,        16,     16835,           0,         15
 1767,    32755,      17554,        31,     16829,           0,         15
 1768,    32797,      17587,        31,     16896,           0,          0
 1769,    32782,      17567,        31,     16905,           0,          0
 1770,    32815,      17567,        31,     16900,           0,          0
 1771,    32826,      17568,        31,     16926,           0,          2
 1772,    32808,      17570,        29,     16889,           0,          0
 1773,    32827,      17589,        31,     16903,           0,          0
 1774,    32896,      17611,        31,     16928,           0,          8
 1775,    32938,      17628,         7,     16956,           0,          0
 1776,    32892,      17606,        15,     16927,           0,          0
 1777,    32966,      17664,        15,     16930,           0,          0
 1778,    33004,      17676,        16,     16957,           0,         15
 1779,    32999,      17659,        15,     16976,           0,         15
 1780,    33047,      17679,        15,     16990,           0,         15
 1781,    33094,      17735,        20,     16995,           0,         13
 1782,    33066,      17729,        13,     16958,           0,         15
 1783,    33064,      17689,        15,     17021,           0,         15
 1784,    33107,      17712,        26,     17025,           0,          5
 1785,    33130,      17732,        15,     17040,           0,         18
 1786,    33159,      17765,        13,     17044,           0,         15
 1787,    33203,      17768,        15,     17058,           0,         16
 1788,    33166,      17734,        15,     17078,           0,         15
 1789,    33189,      17745,        15,     17105,           0,         15
 1790,    33253,      17808,        15,     17094,           0,         22
 1791,    33282,      17829,         9,     17100,           0,         15
 1792,    33240,      17781,        18,     17134,           0,         13
 1793,    33253,      17824,        15,     17143,           0,         15
 1794,    33326,      17862,        16,     17155,           0,         15
 1795,    33311,      17827,        15,     17166,           0,         15
 1796,    33360,      17861,        15,     17165,           0,         15
 1797,    33374,      17863,        18,     17169,           0,         13
 1798,    33444,      17927,        15,     17199,           0,         15
 1799,    33414,      17903,        31,     17190,           0,          0
 1800,    33473,      17909,        31,     17253,           0,          0
 1801,    33465,      17901,        31,     17267,           0,          0
 1802,    33518,      17970,        31,     17219,           0,          0
 1803,    33531,      17972,        31,     17240,           0,          0
 1804,    33535,      17959,        31,     17265,           0,          0
 1805,    33572,      17983,        31,     17268,           0,          0
 1806,    33559,      17982,        31,     17236,           0,          5
 1807,    33578,      17968,        26,     17274,           0,          0
 1808,    33602,      17986,        15,     17308,           0,         15
 1809,    33668,      18022,        15,     17313,           0,         16
 1810,    33704,      18040,        15,     17343,           0,         15
 1811,    33691,      18028,        15,     17344,           0,         15
 1812,    33726,      18046,        15,     17348,           0,         17
 1813,    33698,      18065,        14,     17362,           0,         17
 1814,    33759,      18082,        14,     17349,           0,         15
 1815,    33752,      18066,        15,     17385,           0,         15
 1816,    33792,      18088,        16,     17398,           0,         15
 1817,    33836,      18128,        15,     17408,           0,         15
 1818,    33796,      18077,        15,     17412,           0,         17
 1819,    33884,      18148,        14,     17427,           0,         15
 1820,    33907,      18183,        15,     17431,           0,         15
 1821,    33943,      18190,        15,     17444,           0,         15
 1822,    33928,      18161,        20,     17480,           0,         11
 1823,    33906,      18147,        15,     17439,           0,         15
 1824,    33941,      18185,        15,     17480,           0,          0
 1825,    34009,      18183,        26,     17488,           0,          0
 1826,    33980,      18207,        31,     17508,           0,          0
 1827,    33991,      18191,        31,     17522,           0,          0
 1828,    34040,      18222,        32,     17514,           0,          0
 1829,    34096,      18236,        30,     17521,           0,          0
 1830,    34090,      18249,        15,     17544,           0,         15
 1831,    34124,      18264,        15,     17565,           0,          9
 1832,    34141,      18307,        15,     17562,           0,         15
 1833,    34189,      18306,        15,     17561,           0,         15
 1834,    34173,      18325,        15,     17593,           0,         16
 1835,    34186,      18313,        15,     17611,           0,         15
 1836,    34201,      18312,        15,     17576,           0,         15
 1837,    34228,      18355,        15,     17586,           0,         19
 1838,    34217,      18318,        12,     17642,           0,         15
 1839,    34286,      18336,        15,     17654,           0,         15
 1840,    34349,      18393,        15,     17649,           0,          9
 1841,    34351,      18394,        22,     17681,           0,          0
 1842,    34352,      18394,        31,     17690,           0,          0
 1843,    34371,      18409,        31,     17693,           0,          0
 1844,    34396,      18403,        15,     17725,           0,         15
 1845,    34411,      18418,        15,     17724,           0,         15
 1846,    34429,      18407,        15,     17765,           0,         15
 1847,    34452,      18450,        16,     17777,           0,         15
 1848,    34485,      18463,        15,     17763,           0,         16
 1849,    34490,      18452,        15,     17779,           0,         15
 1850,    34571,      18518,        16,     17771,           0,         15
 1851,    34545,      18491,        15,     17782,           0,         15
 1852,    34569,      18505,        31,     17746,           0,          0
 1853,    34604,      18538,        31,     17779,           0,          0
 1854,    34587,      18476,        31,     17815,           0,          0
 1855,    34645,      18536,        31,     17832,           0,         15
 1856,    34653,      18548,        16,     17823,           0,         15
 1857,    34678,      18551,        15,     17831,           0,         15
 1858,    34706,      18568,        15,     17842,           0,         15
 1859,    34735,      18575,        16,     17849,           0,         15
 1860,    34743,      18590,        15,     17875,           0,         15
 1861,    34744,      18596,        31,     17896,           0,          0
 1862,    34804,      18628,        31,     17879,           0,         15
 1863,    34836,      18652,        15,     17880,           0,         15
 1864,    34808,      18636,        15,     17880,           0,         15
 1865,    34826,      18655,        16,     17892,           0,          0
 1866,    34868,      18652,        31,     17918,           0,          0
 1867,    34905,      18659,        31,     17909,           0,          0
 1868,    34929,      18684,        31,     17929,           0,         15
 1869,    34973,      18698,        15,     17957,           0,         15
 1870,    34968,      18716,        15,     17965,           0,         15
 1871,    34967,      18702,        19,     17999,           0,         12
 1872,    35037,      18747,        15,     18012,           0,         15
 1873,    35060,      18753,        15,     18023,           0,         15
 1874,    35058,      18780,        16,     18043,           0,         15
 1875,    35081,      18780,        31,     18034,           0,          0
 1876,    35113,      18798,        31,     18057,           0,          0
 1877,    35123,      18787,        16,     18067,           0,         15
 1878,    35131,      18767,        15,     18089,           0,         15
 1879,    35149,      18791,        15,     18124,           0,         15
 1880,    35163,      18826,        16,     18067,           0,         15
 1881,    35224,      18846,        15,     18078,           0,         15
 1882,    35255,      18845,        15,     18133,           0,         15
 1883,    35270,      18867,        31,     18141,           0,          0
 1884,    35242,      18848,        32,     18129,           0,          0
 1885,    35251,      18854,        28,     18143,           0,         15
 1886,    35278,      18875,        16,     18161,           0,         15
 1887,    35356,      18905,        15,     18189,           0,         15
 1888,    35343,      18914,        15,     18139,           0,         15
 1889,    35358,      18938,        16,     18151,           0,         15
 1890,    35417,      18955,        15,     18195,           0,         15
 1891,    35434,      18926,        31,     18194,           0,          0
 1892,    35417,      18936,        31,     18179,           0,         15
 1893,    35486,      18963,        15,     18183,           0,         15
 1894,    35431,      18954,        15,     18246,           0,         15
 1895,    35547,      19018,        16,     18280,           0,         15
 1896,    35558,      19020,        15,     18263,           0,         15
 1897,    35580,      19024,        15,     18284,           0,         15
 1898,    35563,      19009,        31,     18301,           0,          0
 1899,    35584,      19032,        31,     18323,           0,         15
 1900,    35623,      19049,        15,     18311,           0,         15
 1901,    35617,      19052,        16,     18308,           0,         15
 1902,    35633,      19042,        15,     18288,           0,         15
 1903,    35663,      19103,        15,     18317,           0,         15
 1904,    35677,      19078,        16,     18318,           0,         15
 1905,    35741,      19115,        31,     18341,           0,          0
 1906,    35765,      19139,        31,     18352,           0,         15
 1907,    35771,      19111,        16,     18393,           0,         15
 1908,    35757,      19136,        15,     18383,           0,         15
 1909,    35787,      19131,        15,     18397,           0,         22
 1910,    35817,      19153,         9,     18402,           0,         15
 1911,    35852,      19178,        31,     18422,           0,          3
 1912,    35854,      19191,        28,     18457,           0,         16
 1913,    35862,      19168,        15,     18460,           0,         15
 1914,    35928,      19213,        18,     18463,           0,         13
 1915,    35949,      19211,        15,     18473,           0,         18
 1916,    35991,      19240,        13,     18485,           0,         15
 1917,    35999,      19268,        31,     18465,           0,          0
 1918,    35962,      19235,        31,     18487,           0,          9
 1919,    36014,      19295,        15,     18503,           0,         18
 1920,    36030,      19287,        13,     18546,           0,         15
 1921,    36080,      19292,        15,     18559,           0,         16
 1922,    36069,      19299,        15,     18571,           0,          0
 1923,    36110,      19332,        31,     18586,           0,          0
 1924,    36117,      19336,        31,     18584,           0,         11
 1925,    36167,      19355,        15,     18594,           0,         15
 1926,    36192,      19378,        15,     18624,           0,         15
 1927,    36193,      19361,        26,     18614,           0,          5
 1928,    36213,      19388,        31,     18613,           0,          0
 1929,    36259,      19384,        31,     18613,           0,         15
 1930,    36225,      19370,        17,     18624,           0,         14
 1931,    36279,      19408,        15,     18644,           0,         15
 1932,    36311,      19421,        15,     18709,           0,         15
 1933,    36343,      19456,        23,     18714,           0,          0
 1934,    36358,      19465,        31,     18711,           0,          0
 1935,    36387,      19475,        15,     18700,           0,         15
 1936,    36419,      19492,        16,     18693,           0,         15
 1937,    36459,      19487,        15,     18703,           0,         15
 1938,    36456,      19512,        15,     18703,           0,          0
 1939,    36479,      19522,        31,     18732,           0,         15
 1940,    36488,      19536,        15,     18727,           0,         15
 1941,    36511,      19543,        15,     18745,           0,         17
 1942,    36521,      19535,        14,     18732,           0,         15
 1943,    36564,      19556,        32,     18769,           0,          1
 1944,    36602,      19584,        28,     18787,           0,         15
 1945,    36608,      19563,        15,     18783,           0,         15
 1946,    36612,      19591,        24,     18796,           0,          7
 1947,    36631,      19616,        15,     18797,           0,          6
 1948,    36697,      19647,        25,     18850,           0,          0
 1949,    36702,      19648,        15,     18836,           0,         15
 1950,    36717,      19640,        15,     18840,           0,         16
 1951,    36733,      19627,        18,     18863,           0,         12
 1952,    36736,      19657,        31,     18884,           0,          0
 1953,    36781,      19686,        33,     18894,           0,         13
 1954,    36803,      19676,        15,     18871,           0,         15
 1955,    36837,      19710,        15,     18880,           0,         15
 1956,    36844,      19720,        24,     18899,           0,          0
 1957,    36857,      19726,        31,     18904,           0,          0
 1958,    36899,      19751,        15,     18907,           0,         15
 1959,    36927,      19760,        16,     18963,           0,         15
 1960,    36931,      19767,        15,     18947,           0,         15
 1961,    36909,      19733,        31,     18955,           0,          0
 1962,    36983,      19784,        16,     18976,           0,         15
 1963,    36992,      19804,        15,     18968,           0,         15
 1964,    37005,      19800,        15,     19017,           0,         15
 1965,    37048,      19814,        21,     19002,           0,          0
 1966,    37049,      19809,        31,     19039,           0,         15
 1967,    37080,      19822,        15,     19015,           0,         16
 1968,    37090,      19841,        15,     19073,           0,         15
 1969,    37117,      19831,        15,     19085,           0,          0
 1970,    37165,      19883,        31,     19113,           0,         16
 1971,    37184,      19888,        15,     19129,           0,         15
 1972,    37153,      19865,        18,     19087,           0,         12
 1973,    37221,      19913,        28,     19114,           0,          3
 1974,    37215,      19913,        31,     19142,           0,          0
 1975,    37233,      19915,        15,     19137,           0,         15
 1976,    37253,      19944,        19,     19126,           0,         12
 1977,    37259,      19923,        15,     19143,           0,         15
 1978,    37312,      19951,        31,     19178,           0,          0
 1979,    37360,      20006,        16,     19192,           0,         14
 1980,    37381,      20022,        49,     19176,           0,         11
 1981,    37335,      19979,        31,     19208,           0,         15
 1982,    37388,      19998,        15,     19249,           0,         15
 1983,    37412,      20013,        22,     19226,           0,          9
 1984,    37413,      20044,        15,     19217,           0,         15
 1985,    37458,      20032,        31,     19224,           0,         15
 1986,    37511,      20051,        16,     19241,           0,         15
 1987,    37493,      20056,        15,     19263,           0,         15
 1988,    37536,      20064,        15,     19285,           0,          1
 1989,    37552,      20076,        46,     19298,           0,         15
 1990,    37558,      20073,        46,     19268,           0,         16
 1991,    37560,      20066,        15,     19316,           0,         15
 1992,    37635,      20131,        31,     19287,           0,          0
 1993,    37651,      20145,        31,     19303,           0,         15
 1994,    37648,      20141,        15,     19309,           0,         15
 1995,    37669,      20171,        15,     19310,           0,         15
 1996,    37669,      20124,        31,     19359,           0,          0
 1997,    37699,      20175,        31,     19356,           0,         18
 1998,    37707,      20153,        13,     19354,           0,         15
 1999,    37802,      20227,        16,     19365,           0,         15
 2000,    37775,      20175,        31,     19447,           0,          0
 2001,    37844,      20240,        15,     19455,           0,         17
 2002,    37826,      20238,        14,     19423,           0,         15
 2003,    37885,      20297,        15,     19448,           0,          0
 2004,    37862,      20234,        31,     19462,           0,         16
 2005,    37875,      20279,        15,     19474,           0,         15
 2006,    37892,      20251,        15,     19467,           0,         15
 2007,    37927,      20291,        31,     19483,           0,         15
 2008,    37937,      20301,        15,     19526,           0,         15
 2009,    37958,      20282,        15,     19535,           0,         15
 2010,    37986,      20307,        31,     19520,           0,          0
 2011,    38014,      20348,        31,     19523,           0,         15
 2012,    38034,      20369,        15,     19551,           0,         15
 2013,    38052,      20353,        16,     19555,           0,         15
 2014,    38089,      20372,        31,     19522,           0,         15
 2015,    38112,      20372,        15,     19529,           0,         16
 2016,    38106,      20384,        15,     19599,           0,         15
 2017,    38130,      20421,        31,     19600,           0,          0
 2018,    38163,      20422,        31,     19628,           0,          9
 2019,    38172,      20386,        15,     19639,           0,         15
 2020,    38187,      20418,        31,     19633,           0,          0
 2021,    38263,      20470,        31,     19638,           0,         15
 2022,    38252,      20478,        15,     19684,           0,         15
 2023,    38243,      20453,        15,     19660,           0,         15
 2024,    38274,      20465,        31,     19670,           0,         15
 2025,    38304,      20485,        15,     19670,           0,         15
 2026,    38330,      20504,        15,     19702,           0,         24
 2027,    38326,      20499,        22,     19727,           0,         15
 2028,    38352,      20523,        15,     19696,           0,         15
 2029,    38380,      20546,        15,     19710,           0,         16
 2030,    38393,      20517,        31,     19744,           0,          0
 2031,    38474,      20582,        15,     19736,           0,         15
 2032,    38432,      20545,        21,     19747,           0,         10
 2033,    38471,      20567,        31,     19745,           0,         31
 2034,    38478,      20560,        47,     19791,           0,         15
 2035,    38523,      20602,        15,     19802,           0,         15
 2036,    38570,      20629,        31,     19804,           0,          2
 2037,    38548,      20613,        29,     19804,           0,         15
 2038,    38594,      20623,        15,     19836,           0,         15
 2039,    38603,      20639,        31,     19830,           0,          0
 2040,    38651,      20671,        31,     19861,           0,         15
 2041,    38662,      20674,        15,     19866,           0,         18
 2042,    38658,      20689,        28,     19878,           0,          0
 2043,    38671,      20685,        31,     19890,           0,         15
 2044,    38702,      20720,        15,     19890,           0,         20
 2045,    38737,      20720,        26,     19887,           0,          0
 2046,    38760,      20733,        31,     19908,           0,         15
 2047,    38743,      20723,        26,     19927,           0,          5
 2048,    38821,      20769,        31,     19937,           0,          0
 2049,    38830,      20754,        31,     19949,           0,         15
 2050,    38827,      20744,        17,     19946,           0,         14
 2051,    38815,      20765,        31,     19974,           0,          0
 2052,    38853,      20788,        31,     19981,           0,         15
 2053,    38911,      20821,        16,     19994,           0,         15
 2054,    38888,      20802,        31,     20011,           0,          0
 2055,    38945,      20817,        31,     20019,           0,         16
 2056,    38929,      20815,        15,     20009,           0,         15
 2057,    38971,      20842,        31,     20022,           0,          0
 2058,    39006,      20828,        34,     20014,           0,         12
 2059,    39043,      20872,        15,     20038,           0,         15
 2060,    39056,      20871,        31,     20073,           0,         15
 2061,    39113,      20897,        18,     20093,           0,         13
 2062,    39088,      20877,        15,     20112,           0,         23
 2063,    39122,      20918,        23,     20127,           0,         16
 2064,    39146,      20955,        15,     20114,           0,         15
 2065,    39163,      20953,        15,     20130,           0,          0
 2066,    39179,      20910,        31,     20135,           0,         10
 2067,    39208,      20954,        15,     20122,           0,         15
 2068,    39239,      20963,        31,     20138,           0,          0
 2069,    39243,      20983,        31,     20158,           0,         15
 2070,    39287,      21033,        15,     20158,           0,         15
 2071,    39286,      21000,        31,     20194,           0,         15
 2072,    39315,      20995,        16,     20217,           0,         15
 2073,    39334,      21028,        15,     20222,           0,         15
 2074,    39355,      21013,        31,     20223,           0,         16
 2075,    39392,      21047,        15,     20233,           0,         15
 2076,    39422,      21078,        31,     20239,           0,          0
 2077,    39452,      21093,        31,     20241,           0,         15
 2078,    39419,      21079,        15,     20288,           0,         15
 2079,    39481,      21120,        31,     20284,           0,         15
 2080,    39494,      21124,        16,     20313,           0,         15
 2081,    39501,      21102,        15,     20327,           0,         15
 2082,    39532,      21118,        31,     20305,           0,         16
 2083,    39509,      21118,        15,     20323,           0,         15
 2084,    39607,      21185,        31,     20361,           0,          0
 2085,    39608,      21168,        16,     20368,           0,         15
 2086,    39613,      21192,        15,     20380,           0,         15
 2087,    39649,      21197,        31,     20378,           0,         15
 2088,    39664,      21223,        16,     20402,           0,         15
 2089,    39735,      21253,        31,     20410,           0,         15
 2090,    39747,      21271,        15,     20410,           0,         16
 2091,    39732,      21253,        15,     20444,           0,          0
 2092,    39729,      21222,        31,     20427,           0,         15
 2093,    39768,      21266,        19,     20428,           0,         12
 2094,    39805,      21263,        31,     20446,           0,         15
 2095,    39814,      21278,        15,     20476,           0,         15
 2096,    39838,      21285,        16,     20474,           0,         15
 2097,    39856,      21293,        31,     20489,           0,         17
 2098,    39873,      21313,        14,     20483,           0,         19
 2099,    39899,      21320,        28,     20497,           0,         15
 2100,    39929,      21361,        15,     20534,           0,         15
 2101,    39933,      21348,        20,     20542,           0,          0
 2102,    39959,      21376,        31,     20533,           0,         15
 2103,    40029,      21416,        15,     20562,           0,         15
 2104,    39967,      21370,        20,     20572,           0,         15
 2105,    40031,      21415,        15,     20588,           0,         18
 2106,    40033,      21403,        28,     20600,           0,          0
 2107,    40040,      21410,        30,     20611,           0,         15
 2108,    40115,      21431,        15,     20610,           0,         15
 2109,    40088,      21425,        31,     20612,           0,         15
 2110,    40127,      21450,        15,     20624,           0,         15
 2111,    40124,      21466,        31,     20616,           0,         16
 2112,    40196,      21480,        15,     20658,           0,         15
 2113,    40241,      21531,        31,     20668,           0,          0
 2114,    40247,      21511,        18,     20702,           0,         13
 2115,    40290,      21536,        15,     20716,           0,          0
 2116,    40287,      21548,        31,     20715,           0,         15
 2117,    40320,      21532,        16,     20738,           0,         15
 2118,    40344,      21575,        31,     20720,           0,         15
 2119,    40344,      21563,        15,     20741,           0,         16
 2120,    40360,      21559,        31,     20743,           0,         15
 2121,    40372,      21583,        15,     20755,           0,         15
 2122,    40371,      21561,        31,     20770,           0,          0
 2123,    40435,      21603,        31,     20801,           0,         15
 2124,    40460,      21635,        15,     20801,           0,         27
 2125,    40483,      21634,        20,     20824,           0,         15
 2126,    40489,      21621,        15,     20801,           0,         15
 2127,    40474,      21614,        33,     20852,           0,         14
 2128,    40518,      21651,        15,     20870,           0,         15
 2129,    40559,      21672,        31,     20880,           0,         15
 2130,    40638,      21706,        16,     20915,           0,         15
 2131,    40615,      21699,        31,     20922,           0,          0
 2132,    40616,      21693,        15,     20917,           0,         16
 2133,    40601,      21686,        15,     20912,           0,         15
 2134,    40659,      21731,        31,     20954,           0,         15
 2135,    40686,      21737,        20,     20949,           0,         11
 2136,    40728,      21785,        31,     20957,           0,         15
 2137,    40705,      21745,        15,     20971,           0,         15
 2138,    40745,      21759,        21,     20969,           0,         15
 2139,    40746,      21770,        15,     20992,           0,         15
 2140,    40786,      21781,        32,     21006,           0,         15
 2141,    40777,      21803,        31,     21010,           0,         15
 2142,    40827,      21799,        15,     21031,           0,         22
 2143,    40858,      21820,        24,     21008,           0,         15
 2144,    40881,      21830,        15,     21028,           0,         15
 2145,    40869,      21821,        31,     21038,           0,         15
 2146,    40926,      21856,        15,     21037,           0,         15
 2147,    40972,      21897,        31,     21046,           0,          0
 2148,    40976,      21931,        16,     21077,           0,         15
 2149,    40930,      21878,        15,     21081,           0,          0
 2150,    40982,      21900,        31,     21067,           0,         16
 2151,    41044,      21946,        31,     21076,           0,         15
 2152,    41056,      21902,        15,     21107,           0,         15
 2153,    41096,      21960,        31,     21113,           0,         15
 2154,    41064,      21944,        15,     21151,           0,         15
 2155,    41110,      21949,        31,     21151,           0,         16
 2156,    41126,      21973,        15,     21191,           0,         15
 2157,    41124,      21968,        31,     21188,           0,         15
 2158,    41138,      21974,        16,     21201,           0,         16
 2159,    41206,      21987,        31,     21209,           0,          0
 2160,    41209,      22021,        15,     21219,           0,         18
 2161,    41258,      22062,        29,     21241,           0,          0
 2162,    41292,      22067,        15,     21228,           0,         15
 2163,    41280,      22058,        31,     21228,           0,          0
 2164,    41323,      22083,        15,     21245,           0,         15
 2165,    41304,      22077,        31,     21270,           0,         31
 2166,    41370,      22105,        46,     21262,           0,         15
 2167,    41409,      22104,        31,     21268,           0,         15
 2168,    41398,      22124,        15,     21312,           0,         15
 2169,    41425,      22121,        31,     21321,           0,         16
 2170,    41417,      22132,        15,     21343,           0,         15
 2171,    41452,      22137,        31,     21350,           0,         15
 2172,    41463,      22153,        17,     21331,           0,         14
 2173,    41524,      22198,        31,     21333,           0,         15
 2174,    41529,      22203,        15,     21353,           0,         23
 2175,    41546,      22204,        24,     21388,           0,         15
 2176,    41581,      22232,        15,     21388,           0,         15
 2177,    41599,      22228,        31,     21398,           0,         15
 2178,    41594,      22196,        15,     21372,           0,         15
 2179,    41651,      22269,        31,     21415,           0,         19
 2180,    41651,      22291,        12,     21451,           0,         15
 2181,    41670,      22258,        31,     21447,           0,         18
 2182,    41710,      22306,        29,     21450,           0,         15
 2183,    41717,      22306,        31,     21436,           0,         15
 2184,    41733,      22308,        15,     21500,           0,         15
 2185,    41805,      22347,        31,     21525,           0,         15
 2186,    41774,      22304,        15,     21525,           0,         22
 2187,    41823,      22336,        25,     21536,           0,         15
 2188,    41839,      22364,        15,     21516,           0,         15
 2189,    41851,      22367,        31,     21556,           0,         31
 2190,    41892,      22379,        31,     21552,           0,         15
 2191,    41886,      22384,        31,     21567,           0,         15
 2192,    41903,      22389,        31,     21567,           0,          0
 2193,    41997,      22429,        15,     21583,           0,          7
 2194,    41999,      22444,        31,     21597,           0,         15
 2195,    42025,      22440,        15,     21629,           0,         15
 2196,    42021,      22449,        31,     21621,           0,         15
 2197,    42102,      22492,        15,     21644,           0,         17
 2198,    42081,      22478,        35,     21607,           0,         11
 2199,    42119,      22486,        15,     21629,           0,          0
 2200,    42095,      22503,        31,     21661,           0,         15
 2201,    42155,      22536,        31,     21674,           0,          0
 2202,    42168,      22508,        15,     21701,           0,         15
 2203,    42184,      22533,        32,     21708,           0,         14
 2204,    42217,      22579,        15,     21761,           0,         15
 2205,    42246,      22584,        31,     21761,           0,         15
 2206,    42285,      22604,        17,     21735,           0,          0
 2207,    42230,      22566,        31,     21753,           0,         15
 2208,    42268,      22601,        31,     21773,           0,          0
 2209,    42269,      22584,        15,     21790,           0,         15
 2210,    42367,      22628,        31,     21835,           0,         15
 2211,    42327,      22599,        16,     21848,           0,         15
 2212,    42381,      22623,        31,     21838,           0,         15
 2213,    42414,      22670,        24,     21855,           0,          7
 2214,    42454,      22689,        15,     21848,           0,         15
 2215,    42449,      22677,        31,     21851,           0,         16
 2216,    42419,      22652,        31,     21877,           0,         15
 2217,    42513,      22687,        15,     21875,           0,         15
 2218,    42470,      22679,        31,     21907,           0,         15
 2219,    42546,      22717,        15,     21925,           0,         15
 2220,    42571,      22732,        62,     21903,           0,         15
 2221,    42613,      22787,        46,     21931,           0,         17
 2222,    42602,      22751,        29,     21928,           0,         15
 2223,    42612,      22749,        15,     21938,           0,         15
 2224,    42616,      22725,        31,     21967,           0,         15
 2225,    42675,      22798,        15,     21974,           0,          0
 2226,    42693,      22805,        31,     21978,           0,         16
 2227,    42693,      22810,        31,     21968,           0,         15
 2228,    42778,      22849,        15,     21969,           0,         15
 2229,    42757,      22826,        31,     21989,           0,         15
 2230,    42782,      22852,        15,     22010,           0,          0
 2231,    42795,      22858,        31,     21997,           0,         16
 2232,    42835,      22872,        31,     22017,           0,         15
 2233,    42866,      22899,        15,     22032,           0,         15
 2234,    42876,      22896,        31,     22070,           0,         15
 2235,    42878,      22897,        15,     22093,           0,         15
 2236,    42953,      22943,        38,     22101,           0,          9
 2237,    42926,      22922,        31,     22114,           0,         31
 2238,    42956,      22964,        47,     22067,           0,         15
 2239,    42957,      22941,        15,     22116,           0,         15
 2240,    43020,      22989,        34,     22133,           0,         12
 2241,    43050,      22992,        15,     22143,           0,          0
 2242,    43048,      22994,        31,     22179,           0,         25
 2243,    43057,      22975,        37,     22166,           0,         31
 2244,    43104,      23025,        29,     22191,           0,         15
 2245,    43142,      23021,        31,     22191,           0,         15
 2246,    43110,      23024,        31,     22180,           0,         16
 2247,    43129,      23028,        15,     22205,           0,         17
 2248,    43169,      23082,        29,     22203,           0,         15
 2249,    43189,      23060,        16,     22219,           0,         15
 2250,    43234,      23083,        31,     22259,           0,         15
 2251,    43205,      23060,        33,     22262,           0,         14
 2252,    43227,      23075,        15,     22263,           0,         15
 2253,    43222,      23030,        31,     22270,           0,         15
 2254,    43278,      23113,        17,     22297,           0,          0
 2255,    43316,      23144,        15,     22303,           0,         15
 2256,    43358,      23158,        31,     22286,           0,         15
 2257,    43360,      23150,        15,     22298,           0,         15
 2258,    43401,      23189,        31,     22329,           0,         19
 2259,    43424,      23203,        27,     22317,           0,         15
 2260,    43459,      23218,        31,     22371,           0,         31
 2261,    43474,      23221,        46,     22385,           0,         18
 2262,    43429,      23203,        28,     22395,           0,         15
 2263,    43469,      23171,        15,     22398,           0,         15
 2264,    43543,      23255,        31,     22370,           0,         15
 2265,    43519,      23235,        16,     22371,           0,          0
 2266,    43572,      23253,        31,     22398,           0,         15
 2267,    43599,      23272,        31,     22401,           0,         15
 2268,    43617,      23271,        15,     22468,           0,         15
 2269,    43646,      23301,        34,     22467,           0,         28
 2270,    43663,      23307,        47,     22421,           0,         15
 2271,    43682,      23322,        16,     22463,           0,         15
 2272,    43699,      23332,        31,     22514,           0,         15
 2273,    43713,      23359,        30,     22524,           0,          0
 2274,    43762,      23391,        15,     22547,           0,         15
 2275,    43783,      23361,        31,     22544,           0,         15
 2276,    43830,      23410,        11,     22534,           0,         15
 2277,    43802,      23391,        31,     22551,           0,         15
 2278,    43848,      23404,        31,     22596,           0,         15
 2279,    43828,      23390,        15,     22595,           0,         15
 2280,    43891,      23425,        31,     22594,           0,         17
 2281,    43870,      23413,        30,     22596,           0,         15
 2282,    43907,      23459,        31,     22622,           0,         31
 2283,    43924,      23471,        31,     22618,           0,         31
 2284,    43945,      23472,        15,     22631,           0,         16
 2285,    44019,      23503,        31,     22651,           0,         15
 2286,    43989,      23489,        31,     22643,           0,         15
 2287,    44059,      23519,        31,     22663,           0,         36
 2288,    44088,      23520,        45,     22693,           0,         14
 2289,    44089,      23537,        28,     22708,           0,         13
 2290,    44102,      23562,        31,     22705,           0,         29
 2291,    44117,      23551,        33,     22709,           0,         20
 2292,    44148,      23553,        26,     22697,           0,         15
 2293,    44178,      23575,        31,     22714,           0,         17
 2294,    44169,      23589,        14,     22740,           0,         15
 2295,    44226,      23614,        31,     22755,           0,         15
 2296,    44221,      23581,        32,     22782,           0,         14
