    n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
 3737,    80283,      43587,        46,     22551,           0,          3
 3738,    80305,      43606,        43,     22549,           0,         15
 3739,    80328,      43613,        40,     22572,           0,          8
 3740,    80356,      43633,        35,     22575,           0,         16
 3741,    80388,      43646,        31,     22578,           0,         15
 3742,    80396,      43657,        31,     22589,           0,         15
 3743,    80425,      43674,        47,     22565,           0,         15
 3744,    80457,      43692,        31,     22578,           0,         15
 3745,    80477,      43700,        31,     22587,           0,         15
 3746,    80503,      43716,        46,     22569,           0,         15
 3747,    80512,      43726,        31,     22594,           0,         15
 3748,    80544,      43740,        46,     22591,           0,         15
 3749,    80571,      43751,        34,     22601,           0,         20
 3750,    80588,      43761,        24,     22611,           0,         28
 3751,    80620,      43777,        34,     22621,           0,         15
 3752,    80643,      43791,        49,     22644,           0,         13
 3753,    80662,      43800,        46,     22646,           0,         15
 3754,    80683,      43810,        31,     22662,           0,         15
 3755,    80710,      43823,        31,     22682,           0,         15
 3756,    80736,      43844,        47,     22702,           0,         15
 3757,    80758,      43849,        52,     22696,           0,         17
 3758,    80783,      43871,        41,     22706,           0,         19
 3759,    80806,      43882,        43,     22712,           0,         15
 3760,    80831,      43892,        46,     22702,           0,         16
 3761,    80855,      43907,        31,     22697,           0,         15
 3762,    80874,      43912,        53,     22722,           0,          9
 3763,    80902,      43933,        46,     22731,           0,         15
 3764,    80927,      43946,        47,     22742,           0,         15
 3765,    80951,      43961,        46,     22745,           0,         19
 3766,    80971,      43971,        44,     22757,           0,         18
 3767,    80996,      43980,        45,     22762,           0,         15
 3768,    81023,      43994,        28,     22768,           0,         15
 3769,    81040,      43998,        31,     22766,           0,         15
 3770,    81065,      44013,        46,     22801,           0,         19
 3771,    81089,      44025,        43,     22786,           0,         15
 3772,    81108,      44040,        47,     22783,           0,         15
 3773,    81125,      44055,        46,     22803,           0,         15
 3774,    81164,      44068,        47,     22811,           0,         16
 3775,    81186,      44089,        46,     22816,           0,         16
 3776,    81207,      44089,        31,     22817,           0,         15
 3777,    81231,      44103,        31,     22823,           0,         15
 3778,    81263,      44125,        46,     22859,           0,         15
 3779,    81281,      44137,        47,     22868,           0,         15
 3780,    81300,      44145,        54,     22830,           0,          8
 3781,    81323,      44160,        46,     22844,           0,         15
 3782,    81343,      44169,        51,     22878,           0,         12
 3783,    81379,      44192,        42,     22890,           0,         10
 3784,    81410,      44192,        31,     22865,           0,         15
 3785,    81427,      44215,        56,     22864,           0,          7
 3786,    81448,      44222,        46,     22904,           0,         15
 3787,    81467,      44240,        47,     22903,           0,         15
 3788,    81488,      44249,        46,     22943,           0,         21
 3789,    81520,      44265,        41,     22925,           0,         15
 3790,    81541,      44278,        47,     22933,           0,         15
 3791,    81572,      44292,        37,     22956,           0,         10
 3792,    81584,      44304,        47,     22898,           0,          0
 3793,    81603,      44301,        31,     22909,           0,         15
 3794,    81626,      44325,        31,     22943,           0,         15
 3795,    81659,      44334,        46,     22937,           0,         15
 3796,    81691,      44355,        31,     22977,           0,         15
 3797,    81707,      44371,        46,     22969,           0,          0
 3798,    81736,      44381,        31,     22974,           0,         15
 3799,    81755,      44391,        31,     22977,           0,          9
 3800,    81779,      44404,        36,     22993,           0,         12
 3801,    81801,      44411,        43,     23010,           0,          4
 3802,    81831,      44432,        42,     23020,           0,         15
 3803,    81846,      44434,        35,     23015,           0,          0
 3804,    81877,      44459,        46,     23013,           0,         15
 3805,    81901,      44463,        31,     23030,           0,         15
 3806,    81927,      44476,        46,     23046,           0,         15
 3807,    81943,      44491,        31,     23083,           0,         15
 3808,    81965,      44505,        47,     23077,           0,         15
 3809,    81989,      44520,        35,     23080,           0,         20
 3810,    82017,      44527,        38,     23079,           0,         13
 3811,    82034,      44535,        31,     23071,           0,         15
 3812,    82065,      44559,        48,     23116,           0,         14
 3813,    82084,      44577,        31,     23127,           0,         15
 3814,    82104,      44584,        47,     23137,           0,         20
 3815,    82130,      44594,        42,     23133,           0,         15
 3816,    82159,      44608,        44,     23118,           0,         15
 3817,    82183,      44623,        31,     23129,           0,         19
 3818,    82206,      44634,        45,     23160,           0,         13
 3819,    82235,      44652,        39,     23151,           0,          9
 3820,    82246,      44654,        36,     23177,           0,         15
 3821,    82264,      44655,        31,     23175,           0,         15
 3822,    82298,      44680,        46,     23174,           0,         15
 3823,    82327,      44702,        31,     23175,           0,         15
 3824,    82352,      44717,        47,     23190,           0,         17
 3825,    82367,      44719,        45,     23204,           0,          0
 3826,    82391,      44738,        31,     23217,           0,         16
 3827,    82426,      44753,        46,     23214,           0,         15
 3828,    82438,      44761,        37,     23266,           0,         10
 3829,    82468,      44779,        31,     23262,           0,          0
 3830,    82486,      44787,        47,     23256,           0,         15
 3831,    82519,      44799,        31,     23255,           0,         15
 3832,    82537,      44809,        47,     23247,           0,         15
 3833,    82564,      44827,        31,     23254,           0,         15
 3834,    82586,      44837,        47,     23269,           0,         15
 3835,    82609,      44851,        31,     23280,           0,         15
 3836,    82634,      44873,        34,     23327,           0,         15
 3837,    82656,      44882,        47,     23327,           0,         15
 3838,    82677,      44890,        33,     23326,           0,         14
 3839,    82702,      44901,        50,     23344,           0,         13
 3840,    82724,      44922,        31,     23331,           0,         15
 3841,    82746,      44927,        47,     23336,           0,         15
 3842,    82781,      44948,        32,     23356,           0,         20
 3843,    82798,      44957,        41,     23360,           0,         15
 3844,    82812,      44965,        56,     23386,           0,          6
 3845,    82840,      44976,        47,     23381,           0,         18
 3846,    82863,      44986,        42,     23376,           0,         10
